date,stock_code,stock_name,close,volume,turnover,ema20,ema60,ema120,signal_type,entry_date,d,r20,scenario,market_cap
2026-03-03,2609,陽明,66.0,176100716.0,116.23,56.03,54.35,53.3,surge,2026-03-03,0,0.823,A,230478883800
2026-03-03,2360,致茂,1395.0,4450769.0,62.09,1149.08,991.29,920.02,surge,2026-03-02,1,0.763,A,593217751500
2026-03-03,1802,台玻,63.7,365818670.0,233.03,52.99,44.66,39.98,surge,2026-03-02,1,0.799,A,185243472960
2026-03-03,2337,旺宏,104.5,231647189.0,242.07,93.48,70.07,56.17,surge,2026-02-24,4,0.821,A,207046769600
2026-03-03,2383,台光電,2320.0,3063218.0,71.07,2086.31,1808.98,1667.99,surge,2026-02-09,8,0.791,A,831304952000
2026-03-03,2345,智邦,1420.0,4810084.0,68.3,1310.66,1198.62,1120.02,gap,2026-02-09,8,0.816,A,796787418000
2026-03-03,6515,穎崴,4730.0,528076.0,24.98,4485.23,3725.91,3260.83,surge,2026-02-03,12,0.842,A,170476768000
2026-03-03,6505,台塑化,58.8,41255160.0,24.26,52.15,50.74,50.91,surge,2026-01-26,18,0.805,B,560126430360
2026-03-04,2383,台光電,2190.0,3828524.0,83.84,2096.19,1821.47,1676.61,surge,2026-02-09,9,0.845,A,784723209000
2026-03-05,2360,致茂,1405.0,2835082.0,39.83,1189.91,1015.91,934.86,surge,2026-03-02,3,0.762,A,597470208500
2026-03-05,6515,穎崴,4775.0,297773.0,14.22,4516.25,3785.65,3306.41,surge,2026-02-03,14,0.845,A,172098640000
2026-03-06,2395,研華,375.0,20083460.0,75.31,318.4,300.25,293.36,surge,2026-03-06,0,0.821,A,325595437500
2026-03-06,6505,台塑化,62.0,67902923.0,42.1,54.09,51.59,51.33,surge,2026-03-06,0,0.848,A,590609501400
2026-03-06,3481,群創,27.5,845038403.0,232.39,24.37,20.88,17.96,surge,2026-02-26,5,0.81,A,219702928500
2026-03-09,6505,台塑化,68.2,59579389.0,40.63,55.44,52.13,51.61,gap,2026-03-09,0,0.778,A,649670451540
2026-03-09,3481,群創,27.8,979280613.0,272.24,24.7,21.11,18.12,surge,2026-02-26,6,0.799,A,222099687720
2026-03-10,6515,穎崴,5475.0,514630.0,28.18,4704.73,3923.83,3400.53,surge,2026-03-10,0,0.85,A,197327760000
2026-03-10,3481,群創,27.55,1310469760.0,361.03,24.97,21.32,18.28,surge,2026-02-26,7,0.806,A,220102388370
2026-03-11,3481,群創,30.3,1134573679.0,343.78,25.48,21.61,18.47,surge,2026-03-11,0,0.796,A,242072681220
2026-03-11,6515,穎崴,5900.0,750676.0,44.29,4818.56,3988.62,3441.85,surge,2026-03-11,0,0.802,A,212645440000
2026-03-12,3481,群創,32.95,1690701447.0,557.09,26.19,21.98,18.71,surge,2026-03-12,0,0.745,A,263244054330
2026-03-12,6515,穎崴,6330.0,719730.0,45.56,4962.51,4065.39,3489.58,surge,2026-03-12,0,0.763,A,228143328000
2026-03-12,2383,台光電,2600.0,5442114.0,141.49,2234.31,1924.93,1744.49,gap,2026-03-10,2,0.835,A,931634860000
2026-03-13,6515,穎崴,6285.0,457767.0,28.77,5088.46,4138.16,3535.79,surge,2026-03-12,1,0.775,A,226521456000
2026-03-13,2360,致茂,1530.0,2667646.0,40.81,1298.25,1089.26,980.86,gap,2026-03-11,2,0.791,A,650625921000
2026-03-13,2368,金像電,935.0,12446530.0,116.38,805.53,726.68,677.7,gap,2026-03-11,2,0.845,A,477344521500
2026-03-13,2383,台光電,2705.0,4417368.0,119.49,2279.14,1950.51,1760.36,gap,2026-03-10,3,0.811,A,969258575500
2026-03-16,2337,旺宏,119.0,27588946.0,32.83,99.15,78.41,62.56,gap,2026-03-16,0,0.836,A,235775747200
2026-03-16,6515,穎崴,6160.0,441020.0,27.17,5190.51,4204.45,3579.16,surge,2026-03-12,2,0.795,A,222016256000
2026-03-17,2313,華通,236.5,149305501.0,353.11,201.44,163.34,133.61,surge,2026-03-17,0,0.848,A,281865571900
2026-03-17,2337,旺宏,130.5,62316472.0,81.32,102.14,80.12,63.69,gap,2026-03-17,0,0.773,A,258560798400
2026-03-17,6515,穎崴,6620.0,522565.0,34.59,5326.65,4283.65,3629.43,surge,2026-03-17,0,0.773,A,238595392000
2026-03-17,2383,台光電,2700.0,2921492.0,78.88,2345.58,1995.2,1789.3,gap,2026-03-10,5,0.824,A,967466970000
2026-03-18,2337,旺宏,143.5,242590763.0,348.12,106.08,82.19,65.01,gap,2026-03-18,0,0.718,A,284317812800
2026-03-18,6515,穎崴,7220.0,433039.0,31.27,5506.97,4379.92,3688.77,surge,2026-03-18,0,0.724,A,260220352000
2026-03-18,3189,景碩,365.5,59260279.0,216.6,297.85,241.91,203.65,surge,2026-03-18,0,0.803,A,166957476000
2026-03-18,2360,致茂,1565.0,5154053.0,80.66,1350.29,1128.0,1005.96,gap,2026-03-11,5,0.798,A,665509520500
2026-03-18,2383,台光電,2700.0,2925621.0,78.99,2379.33,2018.31,1804.35,gap,2026-03-10,6,0.832,A,967466970000
2026-03-19,2383,台光電,2890.0,5842073.0,168.84,2427.97,2046.89,1822.3,surge,2026-03-19,0,0.824,A,1035547979000
2026-03-19,2337,旺宏,157.0,84626988.0,132.86,110.93,84.65,66.53,surge,2026-03-19,0,0.676,A,311065481600
2026-03-19,2368,金像電,1005.0,12942040.0,130.07,850.12,753.09,694.47,surge,2026-03-19,0,0.828,A,513081544500
2026-03-19,6515,穎崴,7210.0,570124.0,41.11,5669.17,4472.71,3746.98,surge,2026-03-18,1,0.73,A,259859936000
2026-03-19,3189,景碩,383.5,66787097.0,256.13,306.01,246.55,206.63,surge,2026-03-18,1,0.772,A,175179732000
2026-03-19,3533,嘉澤,2030.0,2712873.0,55.07,1707.24,1538.81,1422.09,surge,2026-03-17,2,0.814,A,228445441000
2026-03-19,2360,致茂,1595.0,4711641.0,75.15,1373.59,1143.31,1015.7,gap,2026-03-11,6,0.796,A,678266891500
2026-03-20,6515,穎崴,7930.0,443941.0,35.2,5884.48,4586.07,3816.12,surge,2026-03-20,0,0.692,A,285809888000
2026-03-20,2337,旺宏,160.0,70710999.0,113.14,115.6,87.12,68.07,surge,2026-03-19,1,0.669,A,317009408000
2026-03-20,2368,金像電,988.0,25449507.0,251.44,863.25,760.79,699.32,surge,2026-03-19,1,0.844,A,504402553200
2026-03-20,3189,景碩,380.0,9781675.0,37.17,313.06,250.93,209.49,surge,2026-03-18,2,0.786,A,173580960000
2026-03-20,3533,嘉澤,2065.0,2482870.0,51.27,1741.31,1556.06,1432.72,surge,2026-03-17,3,0.801,A,232384155500
2026-03-20,2360,致茂,1585.0,5103520.0,80.89,1393.73,1157.79,1025.11,gap,2026-03-11,7,0.812,A,674014434500
2026-03-23,6515,穎崴,7885.0,658478.0,51.92,6075.01,4694.23,3883.37,surge,2026-03-20,1,0.7,A,284188016000
2026-03-23,2337,旺宏,148.5,44574953.0,66.19,118.73,89.13,69.4,surge,2026-03-19,2,0.728,A,294224356800
2026-03-23,3533,嘉澤,1985.0,2189650.0,43.46,1764.52,1570.13,1441.85,surge,2026-03-17,4,0.834,A,223381379500
2026-03-24,6515,穎崴,8190.0,548384.0,44.91,6276.44,4808.84,3954.56,surge,2026-03-20,2,0.677,A,295180704000
2026-03-24,3533,嘉澤,1955.0,1646711.0,32.19,1782.66,1582.75,1450.33,surge,2026-03-17,5,0.847,A,220005338500
2026-03-25,3533,嘉澤,2150.0,2971773.0,63.89,1817.65,1601.34,1461.89,surge,2026-03-25,0,0.814,A,241949605000
2026-03-25,6515,穎崴,8450.0,655682.0,55.41,6483.44,4928.23,4028.86,surge,2026-03-20,3,0.662,A,304551520000
2026-03-26,3533,嘉澤,2270.0,2887477.0,65.55,1860.73,1623.27,1475.25,surge,2026-03-25,1,0.773,A,255453769000
2026-03-26,6515,穎崴,8145.0,150179.0,12.23,6641.69,5033.69,4096.9,surge,2026-03-20,4,0.693,A,293558832000
2026-03-26,2383,台光電,2945.0,4555967.0,134.17,2583.45,2165.31,1901.84,surge,2026-03-19,5,0.832,A,1055255639500
2026-03-27,2313,華通,270.0,156245171.0,421.86,219.18,179.34,145.8,surge,2026-03-27,0,0.796,A,321791562000
2026-03-27,3533,嘉澤,2260.0,1881243.0,42.52,1898.75,1644.14,1488.22,surge,2026-03-25,2,0.776,A,254328422000
2026-03-27,6515,穎崴,7915.0,88631.0,7.02,6762.95,5128.16,4160.0,surge,2026-03-20,5,0.719,A,285269264000
2026-03-27,2383,台光電,2910.0,2066364.0,60.13,2614.55,2189.72,1918.5,surge,2026-03-19,6,0.843,A,1042714401000
2026-03-30,2313,華通,263.0,132499877.0,348.47,223.35,182.09,147.74,surge,2026-03-27,1,0.819,A,313448817800
2026-03-30,3533,嘉澤,2220.0,2251377.0,49.98,1929.35,1663.02,1500.32,surge,2026-03-25,3,0.789,A,249827034000
2026-03-30,6515,穎崴,7675.0,127610.0,9.79,6849.82,5211.67,4218.1,surge,2026-03-20,6,0.747,A,276619280000
2026-04-01,3533,嘉澤,2125.0,2571867.0,54.65,1958.38,1690.44,1519.58,surge,2026-03-25,5,0.829,A,239136237500
2026-04-01,6515,穎崴,7290.0,245732.0,17.91,6917.6,5341.28,4316.54,surge,2026-03-20,8,0.809,A,262743264000
2026-04-07,2313,華通,275.0,110531184.0,303.96,236.49,192.13,155.13,surge,2026-04-01,2,0.81,A,327750665000
2026-04-08,3189,景碩,394.0,15644754.0,61.64,336.67,280.25,232.36,gap,2026-04-08,0,0.844,A,179976048000
2026-04-08,2313,華通,274.0,118089367.0,323.56,240.06,194.82,157.1,surge,2026-04-01,3,0.817,A,326558844400
2026-04-09,2368,金像電,1095.0,9838380.0,107.73,923.24,820.06,742.71,surge,2026-04-09,0,0.842,A,559029145500
2026-04-09,2360,致茂,1840.0,6396566.0,117.7,1555.44,1307.15,1130.67,gap,2026-04-08,1,0.836,A,782452088000
2026-04-09,2383,台光電,3220.0,3254067.0,104.78,2776.91,2340.17,2027.31,gap,2026-04-08,1,0.848,A,1153793942000
2026-04-09,2313,華通,281.5,98834887.0,278.22,244.01,197.66,159.16,surge,2026-04-01,4,0.804,A,335497498900
2026-04-10,2383,台光電,3420.0,3018570.0,103.24,2838.16,2375.58,2050.33,gap,2026-04-08,2,0.805,A,1225458162000
2026-04-10,2308,台達電,1735.0,11557080.0,200.52,1494.95,1325.52,1190.04,gap,2026-04-08,2,0.834,A,4506737625500
2026-04-10,2313,華通,286.0,87024000.0,248.89,248.01,200.56,161.25,surge,2026-04-01,5,0.8,A,340860691600
2026-04-13,2360,致茂,1880.0,4603040.0,86.54,1606.13,1341.08,1153.69,gap,2026-04-08,3,0.825,A,799461916000
2026-04-13,2383,台光電,3325.0,2472083.0,82.2,2884.52,2406.71,2071.4,gap,2026-04-08,3,0.833,A,1191417657500
2026-04-13,2308,台達電,1740.0,7069198.0,123.0,1518.28,1339.1,1199.13,gap,2026-04-08,3,0.833,A,4519725342000
2026-04-13,2313,華通,279.0,66575983.0,185.75,250.96,203.13,163.2,surge,2026-04-01,6,0.826,A,332517947400
2026-04-14,2383,台光電,3605.0,3407745.0,122.85,2953.14,2445.99,2096.75,surge,2026-04-14,0,0.799,A,1291747565500
2026-04-14,1802,台玻,68.2,292052076.0,199.18,57.62,52.3,46.38,surge,2026-04-14,0,0.833,A,198329746560
2026-04-14,2368,金像電,1150.0,7030618.0,80.85,969.19,846.6,760.07,surge,2026-04-14,0,0.829,A,587108235000
2026-04-14,3443,創意,3050.0,4080105.0,124.44,2541.98,2451.78,2373.44,surge,2026-04-14,0,0.808,A,408736295000
2026-04-14,2345,智邦,1890.0,4059621.0,76.73,1648.07,1448.02,1296.38,surge,2026-04-10,2,0.84,A,1060512831000
2026-04-14,2360,致茂,1840.0,3470133.0,63.85,1628.4,1357.44,1165.04,gap,2026-04-08,4,0.845,A,782452088000
2026-04-14,2308,台達電,1750.0,12801739.0,224.03,1540.35,1352.58,1208.23,gap,2026-04-08,4,0.831,A,4545700775000
2026-04-15,2360,致茂,2020.0,2929050.0,59.17,1665.7,1379.17,1179.17,surge,2026-04-15,0,0.802,A,858996314000
2026-04-15,6515,穎崴,9065.0,343049.0,31.1,7570.38,5962.79,4772.49,surge,2026-04-15,0,0.84,A,326717104000
2026-04-15,2383,台光電,3810.0,3998854.0,152.36,3034.75,2490.72,2125.07,surge,2026-04-14,1,0.759,A,1365203391000
2026-04-15,1802,台玻,69.2,279186168.0,193.2,58.72,52.85,46.76,surge,2026-04-14,1,0.82,A,201237807360
2026-04-15,2368,金像電,1165.0,9300414.0,108.35,987.84,857.04,766.76,surge,2026-04-14,1,0.819,A,594766168500
2026-04-15,3443,創意,3070.0,3760881.0,115.46,2592.27,2472.05,2384.95,surge,2026-04-14,1,0.806,A,411416533000
2026-04-15,2345,智邦,1970.0,7294130.0,143.69,1678.73,1465.13,1307.51,surge,2026-04-10,3,0.811,A,1105402263000
2026-04-15,2308,台達電,1785.0,12877432.0,229.86,1563.65,1366.75,1217.77,gap,2026-04-08,5,0.817,A,4636614790500
2026-04-15,2376,技嘉,279.0,25948743.0,72.4,245.5,238.97,239.02,surge,2026-04-08,5,0.844,B,186899003100
2026-04-16,6515,穎崴,9820.0,464610.0,45.62,7784.63,6089.25,4855.92,surge,2026-04-16,0,0.79,A,353928512000
2026-04-16,3443,創意,3345.0,4238415.0,141.77,2663.96,2500.67,2400.82,surge,2026-04-16,0,0.76,A,448269805500
2026-04-16,2360,致茂,2050.0,6937309.0,142.21,1702.3,1401.16,1193.56,surge,2026-04-15,1,0.795,A,871753685000
2026-04-16,2383,台光電,3835.0,2880746.0,110.48,3110.96,2534.79,2153.33,surge,2026-04-14,2,0.758,A,1374161418500
2026-04-16,1802,台玻,69.9,241025940.0,168.48,59.78,53.41,47.14,surge,2026-04-14,2,0.808,A,203273449920
2026-04-16,2368,金像電,1165.0,4307343.0,50.18,1004.71,867.14,773.34,surge,2026-04-14,2,0.821,A,594766168500
2026-04-16,2345,智邦,2035.0,3884881.0,79.06,1712.66,1483.82,1319.54,surge,2026-04-10,4,0.792,A,1141874926500
2026-04-16,3533,嘉澤,2510.0,1689602.0,42.41,2149.64,1838.05,1621.97,surge,2026-04-08,6,0.823,A,282462097000
2026-04-16,2308,台達電,1845.0,13254811.0,244.55,1590.45,1382.43,1228.13,gap,2026-04-08,6,0.794,A,4792467388500
2026-04-16,2376,技嘉,281.0,15475639.0,43.49,248.88,240.35,239.71,surge,2026-04-08,6,0.838,A,188238780900
2026-04-16,2454,聯發科,1895.0,17931934.0,339.81,1652.94,1624.17,1527.97,surge,2026-04-08,6,0.84,A,3039413619000
2026-04-17,2360,致茂,2255.0,5889788.0,132.81,1754.94,1429.15,1211.11,surge,2026-04-17,0,0.744,A,958929053500
2026-04-17,6515,穎崴,10305.0,512887.0,52.85,8024.66,6227.47,4945.99,surge,2026-04-16,1,0.759,A,371408688000
2026-04-17,3443,創意,3255.0,1284330.0,41.8,2720.25,2525.4,2414.94,surge,2026-04-16,1,0.786,A,436208734500
2026-04-17,2303,聯電,73.0,497159388.0,362.93,61.55,59.49,56.12,gap,2026-04-16,1,0.802,A,918232295800
2026-04-17,2383,台光電,3800.0,2796395.0,106.26,3176.58,2576.27,2180.55,surge,2026-04-14,3,0.768,A,1361620180000
2026-04-17,1802,台玻,74.2,346753094.0,257.29,61.16,54.09,47.59,surge,2026-04-14,3,0.757,A,215778111360
2026-04-17,2368,金像電,1175.0,3836017.0,45.07,1020.93,877.23,779.98,surge,2026-04-14,3,0.816,A,599871457500
2026-04-17,2345,智邦,2070.0,3419131.0,70.78,1746.69,1503.04,1331.94,surge,2026-04-10,5,0.783,A,1161514053000
2026-04-17,3533,嘉澤,2490.0,709688.0,17.67,2182.05,1859.42,1636.32,surge,2026-04-08,7,0.837,A,280211403000
2026-04-17,2308,台達電,1840.0,10769751.0,198.16,1614.21,1397.44,1238.25,gap,2026-04-08,7,0.798,A,4779479672000
2026-04-17,2376,技嘉,281.5,10874650.0,30.61,251.99,241.7,240.4,surge,2026-04-08,7,0.833,A,188573725350
2026-04-17,2454,聯發科,1925.0,16759982.0,322.63,1678.85,1634.03,1534.53,surge,2026-04-08,7,0.821,A,3087530985000
2026-04-20,3443,創意,3580.0,1159632.0,41.51,2802.13,2559.98,2434.2,surge,2026-04-20,0,0.736,A,479762602000
2026-04-20,3189,景碩,430.5,33909184.0,145.98,366.67,305.72,251.86,surge,2026-04-20,0,0.841,A,196648956000
2026-04-20,6515,穎崴,10795.0,410261.0,44.29,8288.5,6377.23,5042.67,surge,2026-04-16,2,0.728,A,389069072000
2026-04-20,2303,聯電,76.9,350982291.0,269.91,63.01,60.06,56.46,gap,2026-04-16,2,0.76,A,967288541740
2026-04-20,2383,台光電,3850.0,3606415.0,138.85,3240.72,2618.03,2208.14,surge,2026-04-14,4,0.762,A,1379536235000
2026-04-20,1802,台玻,70.9,262065052.0,185.8,62.08,54.64,47.98,surge,2026-04-14,4,0.785,A,206181510720
2026-04-20,2368,金像電,1210.0,5889970.0,71.27,1038.93,888.15,787.09,surge,2026-04-14,4,0.794,A,617739969000
2026-04-20,2345,智邦,2005.0,4046599.0,81.13,1771.29,1519.49,1343.06,surge,2026-04-10,6,0.81,A,1125041389500
2026-04-20,3533,嘉澤,2625.0,2224102.0,58.38,2224.24,1884.52,1652.66,surge,2026-04-08,8,0.8,A,295403587500
2026-04-20,2308,台達電,1900.0,12064485.0,229.23,1641.43,1413.91,1249.19,gap,2026-04-08,8,0.773,A,4935332270000
2026-04-20,2376,技嘉,279.0,8155064.0,22.75,254.56,242.92,241.04,surge,2026-04-08,8,0.836,A,186899003100
2026-04-20,2454,聯發科,1900.0,11656022.0,221.46,1699.91,1642.75,1540.57,surge,2026-04-08,8,0.825,A,3047433180000
2026-04-21,2345,智邦,2190.0,6399329.0,140.15,1811.17,1541.48,1357.06,surge,2026-04-21,0,0.794,A,1228848201000
2026-04-21,3189,景碩,473.5,38001566.0,179.94,376.85,311.22,255.52,gap,2026-04-21,0,0.769,A,216291012000
2026-04-21,2454,聯發科,2090.0,19459855.0,406.71,1737.06,1657.42,1549.65,surge,2026-04-21,0,0.783,A,3352176498000
2026-04-21,3443,創意,3735.0,1074702.0,40.14,2890.97,2598.51,2455.7,surge,2026-04-20,1,0.705,A,500534446500
2026-04-21,6515,穎崴,10715.0,421040.0,45.11,8519.6,6519.45,5136.43,surge,2026-04-16,3,0.737,A,386185744000
2026-04-21,2303,聯電,76.2,317295735.0,241.78,64.27,60.59,56.79,gap,2026-04-16,3,0.767,A,958483574520
2026-04-21,2383,台光電,3950.0,2771442.0,109.47,3308.27,2661.71,2236.93,surge,2026-04-14,5,0.743,A,1415368345000
2026-04-21,1802,台玻,74.2,190381761.0,141.26,63.24,55.29,48.41,surge,2026-04-14,5,0.745,A,215778111360
2026-04-21,2368,金像電,1225.0,4412657.0,54.06,1056.66,899.19,794.33,surge,2026-04-14,5,0.782,A,625397902500
2026-04-21,3533,嘉澤,2635.0,1351914.0,35.62,2263.36,1909.13,1668.9,surge,2026-04-08,9,0.799,A,296528934500
2026-04-21,2308,台達電,2015.0,11917108.0,240.13,1677.01,1433.62,1261.84,gap,2026-04-08,9,0.729,A,5234049749500
2026-04-21,2376,技嘉,288.5,15844531.0,45.71,257.79,244.42,241.83,surge,2026-04-08,9,0.804,A,193262947650
2026-04-21,1303,南亞,88.4,58398932.0,51.62,84.0,78.53,71.75,surge,2026-03-30,14,0.847,A,701084629440
2026-04-22,2454,聯發科,2295.0,24343038.0,558.67,1790.2,1678.32,1561.97,surge,2026-04-22,0,0.721,A,3680978499000
2026-04-22,2345,智邦,2200.0,4732097.0,104.11,1848.2,1563.07,1371.0,surge,2026-04-21,1,0.793,A,1234459380000
2026-04-22,3189,景碩,491.5,53118820.0,261.08,387.77,317.13,259.42,gap,2026-04-21,1,0.74,A,224513268000
2026-04-22,3443,創意,3675.0,927944.0,34.1,2965.64,2633.8,2475.85,surge,2026-04-20,2,0.717,A,492493732500
2026-04-22,6515,穎崴,10730.0,350969.0,37.66,8730.11,6657.5,5228.88,surge,2026-04-16,4,0.735,A,386726368000
2026-04-22,2303,聯電,78.6,232933889.0,183.09,65.63,61.18,57.15,gap,2026-04-16,4,0.744,A,988672033559
2026-04-22,2383,台光電,4065.0,2907731.0,118.2,3380.34,2707.72,2267.15,surge,2026-04-14,6,0.724,A,1456575271500
2026-04-22,1802,台玻,70.9,201510877.0,142.87,63.97,55.8,48.78,surge,2026-04-14,6,0.778,A,206181510720
2026-04-22,2368,金像電,1250.0,4021743.0,50.27,1075.07,910.69,801.86,surge,2026-04-14,6,0.765,A,638161125000
2026-04-22,3533,嘉澤,2650.0,1099768.0,29.14,2300.18,1933.42,1685.12,surge,2026-04-08,10,0.796,A,298216955000
2026-04-22,2308,台達電,2015.0,10968852.0,221.02,1709.2,1452.68,1274.29,gap,2026-04-08,10,0.729,A,5234049749500
2026-04-22,2301,光寶科,176.0,37025384.0,65.16,160.49,160.94,160.47,surge,2026-04-08,10,0.85,A,407634972800
2026-04-22,2376,技嘉,285.0,8723425.0,24.86,260.38,245.75,242.54,surge,2026-04-08,10,0.808,A,190918336500
2026-04-22,7769,鴻勁,4745.0,1640212.0,77.83,4235.11,3985.76,3705.1,surge,2026-04-01,13,0.795,A,853767850000
2026-04-22,1303,南亞,89.4,59706559.0,53.38,84.52,78.89,72.04,surge,2026-03-30,15,0.83,A,709015451040
2026-04-23,2454,聯發科,2215.0,29760982.0,659.21,1830.65,1695.92,1572.77,surge,2026-04-22,1,0.748,A,3552665523000
2026-04-23,2345,智邦,2080.0,6588511.0,137.04,1870.28,1580.02,1382.72,surge,2026-04-21,2,0.844,A,1167125232000
2026-04-23,3189,景碩,479.0,58632149.0,280.85,396.46,322.44,263.05,gap,2026-04-21,2,0.761,A,218803368000
2026-04-23,3443,創意,3910.0,1774532.0,69.38,3055.58,2675.64,2499.56,surge,2026-04-20,3,0.674,A,523986529000
2026-04-23,6515,穎崴,10730.0,393488.0,42.22,8920.58,6791.03,5319.81,surge,2026-04-16,5,0.735,A,386726368000
2026-04-23,2303,聯電,73.6,231697954.0,170.53,66.39,61.59,57.42,gap,2026-04-16,5,0.796,A,925779410559
2026-04-23,2383,台光電,4100.0,4565537.0,187.19,3448.88,2753.36,2297.45,surge,2026-04-14,7,0.721,A,1469116510000
2026-04-23,1802,台玻,66.2,163064424.0,107.95,64.18,56.14,49.07,surge,2026-04-14,7,0.837,A,192513624960
2026-04-23,2368,金像電,1265.0,8411514.0,106.41,1093.16,922.31,809.52,surge,2026-04-14,7,0.756,A,645819058500
2026-04-23,2308,台達電,1980.0,17431212.0,345.14,1734.99,1469.97,1285.96,gap,2026-04-08,11,0.745,A,5143135734000
2026-04-23,2376,技嘉,275.0,9064497.0,24.93,261.78,246.71,243.08,surge,2026-04-08,11,0.837,A,184219447500
2026-04-23,7769,鴻勁,4810.0,2376739.0,114.32,4289.86,4012.78,3723.36,surge,2026-04-01,14,0.778,A,865463300000
2026-04-24,2383,台光電,4475.0,4429294.0,198.21,3546.6,2809.81,2333.44,surge,2026-04-24,0,0.746,A,1603486922500
2026-04-24,2368,金像電,1390.0,8735359.0,121.42,1121.43,937.64,819.11,surge,2026-04-24,0,0.761,A,709635171000
2026-04-24,3189,景碩,526.0,57209204.0,300.92,408.79,329.11,267.4,surge,2026-04-24,0,0.73,A,240272592000
2026-04-24,2454,聯發科,2435.0,22985015.0,559.69,1888.21,1720.15,1587.02,surge,2026-04-24,0,0.706,A,3905526207000
2026-04-24,6669,緯穎,4635.0,5019268.0,232.64,3921.08,3885.96,3971.76,surge,2026-04-24,0,0.795,B,861372108000
2026-04-24,2345,智邦,2140.0,5127676.0,109.73,1895.97,1598.38,1395.23,surge,2026-04-21,3,0.826,A,1200792306000
2026-04-24,3443,創意,4035.0,1807025.0,72.91,3148.86,2720.21,2524.94,surge,2026-04-20,4,0.655,A,540738016500
2026-04-24,6515,穎崴,10060.0,550302.0,55.36,9029.1,6898.21,5398.16,surge,2026-04-16,6,0.782,A,362578496000
2026-04-24,2303,聯電,74.5,180527350.0,134.49,67.16,62.01,57.7,gap,2026-04-16,6,0.788,A,937100082700
2026-04-24,2308,台達電,2075.0,11571377.0,240.11,1767.37,1489.81,1299.0,gap,2026-04-08,12,0.714,A,5389902347500
2026-04-24,2330,台積電,2185.0,52391785.0,1144.76,1998.33,1872.78,1747.89,gap,2026-04-08,12,0.834,A,56662566032500
2026-04-24,2376,技嘉,278.0,5035689.0,14.0,263.32,247.73,243.65,surge,2026-04-08,12,0.825,A,186229114200
2026-04-24,7769,鴻勁,4730.0,1463618.0,69.23,4331.78,4036.3,3740.0,surge,2026-04-01,15,0.792,A,851068900000
2026-04-27,6669,緯穎,4890.0,5713367.0,279.38,4013.36,3918.88,3986.94,gap,2026-04-27,0,0.763,B,908761512000
2026-04-27,2383,台光電,4730.0,5437579.0,257.2,3659.31,2872.77,2373.05,surge,2026-04-24,1,0.711,A,1694858803000
2026-04-27,2368,金像電,1420.0,10113037.0,143.61,1149.86,953.46,829.04,surge,2026-04-24,1,0.749,A,724951038000
2026-04-27,3189,景碩,515.0,54177803.0,279.02,418.91,335.2,271.49,surge,2026-04-24,1,0.749,A,235247880000
2026-04-27,2454,聯發科,2435.0,25538897.0,621.87,1940.29,1743.59,1601.03,surge,2026-04-24,1,0.708,A,3905526207000
2026-04-27,2345,智邦,2175.0,4986548.0,108.46,1922.54,1617.28,1408.12,surge,2026-04-21,4,0.815,A,1220431432500
2026-04-27,3443,創意,3955.0,1745516.0,69.04,3225.63,2760.7,2548.57,surge,2026-04-20,5,0.672,A,530017064500
2026-04-27,6515,穎崴,9580.0,646284.0,61.91,9081.56,6986.13,5467.28,surge,2026-04-16,7,0.817,A,345278528000
2026-04-27,2303,聯電,72.7,186952751.0,135.91,67.69,62.36,57.95,gap,2026-04-16,7,0.807,A,914458738420
2026-04-27,2308,台達電,2020.0,15898086.0,321.14,1791.43,1507.19,1310.92,gap,2026-04-08,13,0.729,A,5247037466000
2026-04-27,2376,技嘉,285.0,8641296.0,24.63,265.39,248.95,244.34,surge,2026-04-08,13,0.803,A,190918336500
2026-04-27,7769,鴻勁,4970.0,1750008.0,86.98,4392.56,4066.91,3760.33,surge,2026-04-01,16,0.747,A,894252100000
2026-04-27,1303,南亞,87.8,64884563.0,56.97,85.0,79.6,72.74,surge,2026-03-30,18,0.849,A,696326136480
2026-04-28,2337,旺宏,159.5,246502790.0,393.17,136.38,115.45,91.56,gap,2026-04-28,0,0.848,A,316018753600
2026-04-28,2454,聯發科,2615.0,24314216.0,635.82,2004.55,1772.16,1617.79,surge,2026-04-28,0,0.689,A,4194230403000
2026-04-28,6669,緯穎,4800.0,2454291.0,117.81,4088.28,3947.76,4000.38,gap,2026-04-27,1,0.78,B,892035840000
2026-04-28,2383,台光電,4375.0,4686444.0,205.03,3727.47,2922.02,2406.14,surge,2026-04-24,2,0.774,A,1567654812500
2026-04-28,2368,金像電,1390.0,5537197.0,76.97,1172.73,967.77,838.31,surge,2026-04-24,2,0.772,A,709635171000
2026-04-28,3189,景碩,508.0,44138536.0,224.22,427.39,340.87,275.4,surge,2026-04-24,2,0.763,A,232050336000
2026-04-28,2345,智邦,2295.0,5955672.0,136.68,1958.01,1639.5,1422.78,surge,2026-04-21,5,0.775,A,1287765580500
2026-04-28,3443,創意,4190.0,701701.0,29.4,3317.48,2807.56,2575.7,surge,2026-04-20,6,0.636,A,561509861000
2026-04-28,6515,穎崴,10135.0,250202.0,25.36,9181.89,7089.38,5544.43,surge,2026-04-16,8,0.769,A,365281616000
2026-04-28,2303,聯電,75.1,163741430.0,122.97,68.4,62.78,58.23,gap,2026-04-16,8,0.782,A,944647197459
