date,stock_code,stock_name,close,volume,turnover,ema20,ema60,ema120,signal_type,entry_date,d,r20,scenario,market_cap,exit_10pct_date,max_return_20d,ema20_cross_date,first_r_date
2024-04-03,1503,士電,305.5,2334566.0,7.13,258.27,195.9,162.99,surge,2024-03-26,6,0.709,A,159157007100,,12.77,2024-02-15,False
2024-04-03,4938,和碩,97.4,10525995.0,10.25,95.84,89.9,85.76,surge,2024-03-19,11,0.899,A,261242880740,,4.21,2024-03-11,False
2024-04-03,2317,鴻海,159.0,142522729.0,226.61,139.16,121.24,113.5,gap,2024-03-15,13,0.709,A,2226541108800,2024-04-16,5.35,2024-03-08,False
2024-04-08,2382,廣達,291.5,44690685.0,130.27,268.66,249.33,232.84,surge,2024-03-28,5,0.864,A,1125955887100,2024-04-15,-1.54,2024-03-14,False
2024-04-08,1503,士電,313.5,4350612.0,13.64,263.53,199.76,165.48,surge,2024-03-26,7,0.7,A,163324784700,2024-05-03,9.89,2024-02-15,False
2024-04-08,4938,和碩,101.0,19609802.0,19.81,96.33,90.27,86.01,surge,2024-03-19,12,0.869,A,270898675100,,0.5,2024-03-11,False
2024-04-08,2317,鴻海,158.0,109070055.0,172.33,140.95,122.45,114.23,gap,2024-03-15,14,0.72,A,2212537705600,2024-04-16,7.28,2024-03-08,False
2024-04-09,1519,華城,853.0,3912518.0,33.37,707.27,566.61,457.51,surge,2024-04-09,0,0.798,A,269446322400,,11.96,2024-03-08,False
2024-04-09,1503,士電,344.5,6357465.0,21.9,271.24,204.5,168.44,surge,2024-04-09,0,0.74,A,179474922900,2024-04-11,-2.03,2024-02-15,False
2024-04-09,2382,廣達,287.0,41330777.0,118.62,270.41,250.56,233.74,surge,2024-03-28,6,0.88,A,1108574063800,2024-04-16,-0.87,2024-03-14,False
2024-04-09,4938,和碩,100.5,11091713.0,11.15,96.73,90.6,86.25,surge,2024-03-19,13,0.876,A,269557592550,,1.0,2024-03-11,False
2024-04-09,2317,鴻海,158.0,102584375.0,162.08,142.57,123.61,114.96,gap,2024-03-15,15,0.728,A,2212537705600,2024-04-16,7.28,2024-03-08,False
2024-04-10,1519,華城,857.0,7210979.0,61.8,721.53,576.13,464.12,surge,2024-04-09,1,0.806,A,270709845600,,11.44,2024-03-08,False
2024-04-10,2382,廣達,282.0,34153216.0,96.31,271.51,251.6,234.54,surge,2024-03-28,7,0.899,A,1089260926800,2024-04-16,0.89,2024-03-14,False
2024-04-10,4938,和碩,101.0,13261418.0,13.39,97.14,90.94,86.5,surge,2024-03-19,14,0.877,A,270898675100,,0.5,2024-03-11,False
2024-04-10,2317,鴻海,154.5,98947805.0,152.87,143.71,124.62,115.61,gap,2024-03-15,16,0.761,A,2163525794400,,10.36,2024-03-08,False
2024-04-11,1519,華城,860.0,8351749.0,71.83,734.72,585.44,470.66,surge,2024-04-09,2,0.814,A,271657488000,,11.05,2024-03-08,False
2024-04-11,2382,廣達,284.5,33129231.0,94.25,272.75,252.67,235.36,surge,2024-03-28,8,0.892,A,1098917495300,2024-04-16,-3.51,2024-03-14,False
2024-04-11,2408,南亞科,70.6,27165069.0,19.18,67.82,67.78,68.3,surge,2024-03-21,13,0.896,B,218763129739,2024-04-19,1.7,2024-03-20,True
2024-04-11,4938,和碩,101.5,8141838.0,8.26,97.55,91.29,86.75,surge,2024-03-19,15,0.879,A,272239757650,,-1.67,2024-03-11,False
2024-04-11,2317,鴻海,150.0,174128794.0,261.19,144.31,125.46,116.18,gap,2024-03-15,17,0.801,A,2100510480000,,13.67,2024-03-08,False
2024-04-12,1519,華城,946.0,5987367.0,56.64,754.84,597.26,478.52,surge,2024-04-12,0,0.774,A,298823236800,2024-04-22,0.95,2024-03-08,False
2024-04-12,2408,南亞科,71.8,32264534.0,23.17,68.2,67.91,68.36,surge,2024-03-21,14,0.876,B,222481483220,2024-04-17,-2.51,2024-03-20,False
2024-04-12,2317,鴻海,150.5,118079241.0,177.71,144.9,126.28,116.75,gap,2024-03-15,18,0.802,A,2107512181600,,13.29,2024-03-08,False
2024-04-15,1519,華城,876.0,13414484.0,117.51,744.76,603.44,485.5,surge,2024-04-12,1,0.846,A,276711580800,2024-05-13,9.02,2024-03-08,False
2024-04-15,2317,鴻海,146.0,113282549.0,165.39,146.0,127.88,117.88,gap,2024-03-15,19,0.829,A,2044496867200,,17.81,2024-03-08,False
2024-04-16,1519,華城,864.0,12541398.0,108.36,756.12,611.98,491.76,surge,2024-04-12,2,0.864,A,272921011200,2024-05-13,10.53,2024-03-08,False
2024-04-17,1519,華城,950.0,10859022.0,103.16,774.58,623.07,499.33,surge,2024-04-17,0,0.814,A,300086760000,2024-04-22,0.53,2024-03-08,False
2024-04-18,1519,華城,955.0,13563411.0,129.53,791.77,633.95,506.86,surge,2024-04-17,1,0.814,A,301666164000,2024-04-22,-4.19,2024-03-08,False
2024-04-18,6669,緯穎,2500.0,1883626.0,47.09,2369.74,2242.45,2060.56,surge,2024-04-03,9,0.893,A,464602000000,2024-04-22,6.6,2024-04-16,True
2024-04-29,2609,陽明,52.9,195544134.0,103.44,47.61,47.56,47.88,surge,2024-04-26,1,0.849,B,184732317470,,50.28,2024-04-23,True
2024-04-30,2609,陽明,52.2,80293324.0,41.91,48.05,47.71,47.95,surge,2024-04-26,2,0.861,B,182287844460,,52.3,2024-04-23,False
2024-05-02,2609,陽明,51.3,83997499.0,43.09,48.36,47.83,48.01,surge,2024-04-26,3,0.876,B,179144950590,,54.97,2024-04-23,False
2024-05-03,2609,陽明,50.4,56891092.0,28.67,48.55,47.91,48.05,surge,2024-04-26,4,0.893,B,176002056720,,57.74,2024-04-23,False
2024-05-06,2540,愛山林,160.0,3762053.0,6.02,119.12,106.42,98.38,gap,2024-05-06,0,0.77,A,151179856000,2024-05-20,8.12,2024-03-27,True
2024-05-07,2317,鴻海,169.5,126287105.0,214.06,149.21,136.74,125.19,surge,2024-05-06,1,0.891,A,2373576842400,,9.44,2024-04-23,True
2024-05-07,2540,愛山林,169.0,8837470.0,14.94,123.87,108.47,99.55,gap,2024-05-06,1,0.737,A,159683722900,2024-05-20,3.25,2024-03-27,False
2024-05-08,2317,鴻海,169.5,78084583.0,132.35,151.14,137.82,125.92,surge,2024-05-06,2,0.889,A,2373576842400,,9.44,2024-04-23,False
2024-05-08,2540,愛山林,173.0,6262213.0,10.83,128.55,110.58,100.76,gap,2024-05-06,2,0.728,A,163463219300,2024-05-20,7.51,2024-03-27,False
2024-05-09,2317,鴻海,170.5,114983332.0,196.05,152.98,138.89,126.66,surge,2024-05-06,3,0.881,A,2387580245600,,8.8,2024-04-23,False
2024-05-09,2540,愛山林,168.5,6025709.0,10.15,132.36,112.48,101.88,gap,2024-05-06,3,0.753,A,159211285850,2024-05-20,10.39,2024-03-27,False
2024-05-09,2609,陽明,55.1,200190982.0,110.31,47.56,47.45,47.77,surge,2024-04-26,8,0.819,B,192414946930,,51.91,2024-04-23,False
2024-05-10,2609,陽明,60.6,393050359.0,238.19,48.8,47.88,47.99,surge,2024-05-10,0,0.797,B,211621520580,,38.12,2024-04-23,False
2024-05-10,2615,萬海,63.8,95403263.0,60.87,49.36,48.57,49.38,surge,2024-05-10,0,0.741,B,179032140320,,56.27,2024-04-25,True
2024-05-10,2317,鴻海,169.5,85310403.0,144.6,154.56,139.89,127.37,surge,2024-05-06,4,0.885,A,2373576842400,,9.44,2024-04-23,False
2024-05-10,2540,愛山林,164.0,2725944.0,4.47,135.37,114.17,102.91,gap,2024-05-06,4,0.779,A,154959352400,2024-05-20,13.41,2024-03-27,False
2024-05-13,2609,陽明,66.6,278967888.0,185.79,50.5,48.5,48.29,gap,2024-05-13,0,0.737,A,232574146379,,25.68,2024-04-23,False
2024-05-13,2615,萬海,70.1,133102328.0,93.3,51.33,49.28,49.72,gap,2024-05-13,0,0.688,B,196710862639,,42.23,2024-04-25,False
2024-05-13,2603,長榮,205.5,156530435.0,321.67,174.11,169.21,158.68,gap,2024-05-13,0,0.87,A,444916336500,,8.52,2024-04-23,True
2024-05-13,2317,鴻海,169.5,78843674.0,133.64,155.98,140.86,128.07,surge,2024-05-06,5,0.885,A,2373576842400,,9.44,2024-04-23,False
2024-05-13,2540,愛山林,164.0,2970609.0,4.87,138.1,115.81,103.92,gap,2024-05-06,5,0.784,A,154959352400,2024-05-20,13.41,2024-03-27,False
2024-05-14,2609,陽明,71.3,486049879.0,346.55,52.48,49.24,48.67,surge,2024-05-14,0,0.704,A,248987036590,,17.39,2024-04-23,False
2024-05-14,2357,華碩,512.0,22311557.0,114.24,444.87,439.73,428.68,gap,2024-05-14,0,0.85,A,380293273600,,33.4,2024-05-03,True
2024-05-14,2615,萬海,68.4,310040405.0,212.07,52.96,49.91,50.03,gap,2024-05-13,1,0.707,B,191940413760,,45.76,2024-04-25,False
2024-05-14,2603,長榮,215.0,166944559.0,358.93,178.01,170.71,159.61,gap,2024-05-13,1,0.832,A,465484245000,2024-06-12,3.72,2024-04-23,False
2024-05-14,2317,鴻海,172.0,125671087.0,216.15,157.51,141.88,128.79,surge,2024-05-06,6,0.871,A,2408585350400,,9.01,2024-04-23,False
2024-05-14,2540,愛山林,161.0,3186117.0,5.13,140.28,117.29,104.86,gap,2024-05-06,6,0.803,A,152124730100,2024-05-20,15.53,2024-03-27,False
2024-05-14,2382,廣達,288.5,47211747.0,136.21,257.34,252.95,241.14,gap,2024-04-24,13,0.854,A,1114368004900,,1.73,2024-05-03,True
2024-05-15,2609,陽明,71.4,236872287.0,169.13,54.28,49.97,49.05,surge,2024-05-14,1,0.706,A,249336247020,,17.23,2024-04-23,False
2024-05-15,2357,華碩,498.0,11119531.0,55.38,449.93,441.64,429.82,gap,2024-05-14,1,0.873,A,369894629400,,37.15,2024-05-03,False
2024-05-15,2615,萬海,70.5,103993461.0,73.32,54.63,50.58,50.37,gap,2024-05-13,2,0.689,A,197833321200,,41.42,2024-04-25,False
2024-05-15,2603,長榮,203.5,82880954.0,168.66,180.43,171.79,160.33,gap,2024-05-13,2,0.879,A,440586250500,,9.58,2024-04-23,False
2024-05-15,2317,鴻海,170.5,156608812.0,267.02,158.74,142.82,129.48,surge,2024-05-06,7,0.881,A,2387580245600,,12.61,2024-04-23,False
2024-05-15,2540,愛山林,162.5,1513170.0,2.46,142.39,118.77,105.82,gap,2024-05-06,7,0.8,A,153542041250,2024-05-20,14.46,2024-03-27,False
2024-05-15,2382,廣達,287.0,63321591.0,181.73,260.17,254.07,241.9,gap,2024-04-24,14,0.85,A,1108574063800,,2.26,2024-05-03,False
2024-05-15,6669,緯穎,2595.0,3710166.0,96.28,2377.96,2290.73,2133.48,surge,2024-04-24,14,0.886,A,482256876000,,5.59,2024-05-06,True
2024-05-16,2609,陽明,74.1,309302343.0,229.19,56.17,50.76,49.46,surge,2024-05-14,2,0.686,A,258764928629,,12.96,2024-04-23,False
2024-05-16,2357,華碩,516.0,10300118.0,53.15,456.22,444.08,431.25,gap,2024-05-14,2,0.844,A,383264314800,,32.36,2024-05-03,False
2024-05-16,2615,萬海,71.9,21975656.0,15.8,56.27,51.28,50.73,gap,2024-05-13,3,0.68,A,201761926160,,38.66,2024-04-25,False
2024-05-16,2603,長榮,217.0,76952834.0,166.99,183.92,173.27,161.27,gap,2024-05-13,3,0.827,A,469814331000,2024-06-12,5.53,2024-04-23,False
2024-05-16,2317,鴻海,171.5,151581757.0,259.96,159.96,143.76,130.18,surge,2024-05-06,8,0.88,A,2401583648800,,11.95,2024-04-23,False
2024-05-16,2540,愛山林,170.0,4431179.0,7.53,145.02,120.45,106.88,gap,2024-05-06,8,0.772,A,160628597000,2024-05-20,9.41,2024-03-27,False
2024-05-16,2382,廣達,277.0,82967358.0,229.82,261.77,254.82,242.48,gap,2024-04-24,15,0.876,A,1069947789800,,5.96,2024-05-03,False
2024-05-16,6669,緯穎,2665.0,2544478.0,67.81,2405.3,2303.0,2142.27,surge,2024-04-24,15,0.863,A,495265732000,,2.81,2024-05-06,False
2024-05-16,3533,嘉澤,1595.0,1847691.0,29.47,1424.71,1328.5,1207.61,surge,2024-04-24,15,0.854,A,179492846500,2024-05-20,22.26,2024-05-02,True
2024-05-17,2609,陽明,71.0,47327320.0,33.6,57.58,51.42,49.82,surge,2024-05-14,3,0.721,A,247939405300,,17.89,2024-04-23,False
2024-05-17,2357,華碩,516.0,6650888.0,34.32,461.91,446.44,432.65,gap,2024-05-14,3,0.844,A,383264314800,,32.36,2024-05-03,False
2024-05-17,2615,萬海,70.0,10834973.0,7.58,57.58,51.89,51.05,gap,2024-05-13,4,0.704,A,196430248000,,42.43,2024-04-25,False
2024-05-17,2603,長榮,210.5,61329763.0,129.1,186.45,174.49,162.08,gap,2024-05-13,4,0.855,A,455741551500,,8.79,2024-04-23,False
2024-05-17,2317,鴻海,170.0,89280668.0,151.78,160.91,144.62,130.83,surge,2024-05-06,9,0.89,A,2380578544000,,17.65,2024-04-23,False
2024-05-17,2540,愛山林,169.5,1381019.0,2.34,147.35,122.06,107.91,gap,2024-05-06,9,0.78,A,160156159950,2024-05-20,9.73,2024-03-27,False
2024-05-17,2382,廣達,286.0,47095741.0,134.69,264.08,255.84,243.2,gap,2024-04-24,16,0.838,A,1104711436400,,2.62,2024-05-03,False
2024-05-17,6669,緯穎,2635.0,1125434.0,29.66,2427.18,2313.89,2150.41,surge,2024-04-24,16,0.864,A,489690508000,,3.98,2024-05-06,False
2024-05-17,3533,嘉澤,1590.0,759729.0,12.08,1440.45,1337.08,1213.93,surge,2024-04-24,16,0.853,A,178930173000,2024-05-20,22.64,2024-05-02,False
2024-05-20,2345,智邦,713.0,5117310.0,36.49,473.86,470.15,476.29,gap,2024-05-20,0,0.624,B,400077062700,2024-05-21,3.09,2024-05-03,True
2024-05-20,2615,萬海,99.7,17687892.0,17.63,61.59,53.46,51.85,gap,2024-05-20,0,0.55,A,279772796080,2024-05-21,-2.91,2024-04-25,False
2024-05-20,2357,華碩,683.0,7919336.0,54.09,482.97,454.2,436.79,gap,2024-05-20,0,0.66,A,507305284900,2024-05-21,-10.83,2024-05-03,False
2024-05-20,2059,川湖,2075.0,1039758.0,21.57,1302.21,1233.99,1137.81,gap,2024-05-20,0,0.584,A,197741482500,2024-05-21,-27.71,2024-05-03,True
2024-05-20,2308,台達電,400.0,20098029.0,80.39,320.85,315.07,313.55,gap,2024-05-20,0,0.788,A,1039017320000,2024-05-21,6.38,2024-05-02,True
2024-05-20,2330,台積電,1055.0,67241164.0,709.39,813.03,766.68,713.41,gap,2024-05-20,0,0.752,A,27358813347500,2024-05-21,2.84,2024-05-03,True
2024-05-20,2383,台光電,838.0,11781881.0,98.73,449.73,430.85,420.09,gap,2024-05-20,0,0.487,A,300273081800,2024-05-21,-26.61,2024-04-29,True
2024-05-20,2454,聯發科,1250.0,5606034.0,70.08,1089.37,1068.91,1022.34,gap,2024-05-20,0,0.845,A,2004890250000,,13.6,2024-05-03,True
2024-05-20,4904,遠傳,91.8,8212499.0,7.54,83.14,81.42,80.12,gap,2024-05-20,0,0.894,A,331124931720,2024-05-28,-0.22,2024-04-30,True
2024-05-20,6446,藥華藥,521.0,1861763.0,9.7,350.95,333.44,334.8,gap,2024-05-20,0,0.606,B,197786917400,2024-05-21,11.32,2024-05-09,True
2024-05-20,2609,陽明,73.0,47591913.0,34.74,59.05,52.13,50.2,surge,2024-05-14,4,0.708,A,254923613900,,14.66,2024-04-23,False
2024-05-20,2603,長榮,207.5,24366959.0,50.56,188.45,175.57,162.83,gap,2024-05-13,5,0.871,A,449246422500,,10.36,2024-04-23,False
2024-05-20,2382,廣達,279.5,16423414.0,45.9,265.55,256.62,243.8,gap,2024-04-24,17,0.845,A,1079604358300,,5.01,2024-05-03,False
2024-05-20,6669,緯穎,2535.0,1418348.0,35.96,2437.44,2321.14,2156.77,surge,2024-04-24,17,0.869,A,471106428000,,8.09,2024-05-06,False
2024-05-21,3533,嘉澤,1635.0,1384570.0,22.64,1451.61,1347.41,1223.19,gap,2024-05-21,0,0.889,A,183994234500,,19.27,2024-05-20,True
2024-05-21,2105,正新,54.0,14453238.0,7.8,49.36,48.13,46.75,gap,2024-05-21,0,0.896,A,175036437000,,14.44,2024-05-20,True
2024-05-21,2345,智邦,500.0,3027080.0,15.14,476.35,471.13,476.68,gap,2024-05-20,1,0.894,B,280558950000,,47.0,2024-05-03,False
2024-05-21,6446,藥華藥,430.0,6666847.0,28.67,358.48,336.61,336.37,gap,2024-05-20,1,0.738,A,163240642000,,34.88,2024-05-09,False
2024-05-21,2609,陽明,71.4,24383393.0,17.41,60.23,52.76,50.55,surge,2024-05-14,5,0.73,A,249336247020,,17.23,2024-04-23,False
2024-05-21,2603,長榮,208.0,46292105.0,96.29,190.31,176.64,163.58,gap,2024-05-13,6,0.872,A,450328944000,,10.1,2024-04-23,False
2024-05-21,2382,廣達,282.0,18882778.0,53.25,267.11,257.45,244.43,gap,2024-04-24,18,0.828,A,1089260926800,,12.06,2024-05-03,False
2024-05-21,6669,緯穎,2565.0,907664.0,23.28,2449.59,2329.13,2163.52,surge,2024-04-24,18,0.836,A,476681652000,,15.59,2024-05-06,False
2024-05-22,2105,正新,59.3,39951419.0,23.69,50.3,48.49,46.96,gap,2024-05-22,0,0.821,A,192215939150,2024-06-06,4.22,2024-05-20,False
2024-05-22,2324,仁寶,40.3,156138365.0,62.92,35.62,35.67,35.02,surge,2024-05-22,0,0.884,A,177608007980,2024-06-07,-2.48,2024-05-20,True
2024-05-22,2353,宏碁,53.0,182319637.0,96.63,45.72,45.25,43.82,surge,2024-05-22,0,0.864,A,161536251400,2024-06-14,10.38,2024-05-20,True
2024-05-22,3533,嘉澤,1670.0,2067479.0,34.53,1472.41,1357.99,1230.57,gap,2024-05-21,1,0.876,A,187932949000,,16.77,2024-05-20,False
2024-05-22,2345,智邦,506.0,2396534.0,12.13,479.18,472.27,477.16,gap,2024-05-20,2,0.89,B,283925657400,,45.26,2024-05-03,False
2024-05-22,2357,華碩,522.0,20479299.0,106.9,487.21,457.52,439.04,gap,2024-05-20,2,0.872,A,387720876600,,16.67,2024-05-03,False
2024-05-22,2609,陽明,72.0,25468961.0,18.34,61.35,53.39,50.91,surge,2024-05-14,6,0.73,A,251431509600,,16.25,2024-04-23,False
2024-05-22,2603,長榮,209.0,37603742.0,78.59,192.09,177.7,164.33,gap,2024-05-13,7,0.871,A,452493987000,,9.57,2024-04-23,False
2024-05-22,2382,廣達,285.5,22072151.0,63.02,268.86,258.37,245.11,gap,2024-04-24,19,0.83,A,1102780122700,,15.59,2024-05-03,False
2024-05-22,6669,緯穎,2595.0,663805.0,17.23,2463.44,2337.85,2170.65,surge,2024-04-24,19,0.821,A,482256876000,,14.26,2024-05-06,False
2024-05-23,2105,正新,58.5,28577663.0,16.72,51.08,48.82,47.15,gap,2024-05-22,1,0.834,A,189622806750,2024-06-06,5.64,2024-05-20,False
2024-05-23,2353,宏碁,53.3,265742009.0,141.64,46.45,45.51,43.98,surge,2024-05-22,1,0.861,A,162450607540,2024-06-14,9.76,2024-05-20,False
2024-05-23,3533,嘉澤,1675.0,905444.0,15.17,1491.71,1368.38,1237.92,gap,2024-05-21,2,0.879,A,188495622500,,16.42,2024-05-20,False
2024-05-23,2345,智邦,510.0,3452070.0,17.61,482.11,473.51,477.71,gap,2024-05-20,3,0.889,B,286170129000,,44.12,2024-05-03,False
2024-05-23,2357,華碩,520.0,13864748.0,72.1,490.33,459.57,440.38,gap,2024-05-20,3,0.881,A,386235356000,,17.12,2024-05-03,False
2024-05-23,2454,聯發科,1205.0,6526951.0,78.65,1115.3,1080.3,1030.44,gap,2024-05-20,3,0.888,A,1932714201000,,24.48,2024-05-03,False
2024-05-23,6446,藥華藥,417.0,1536312.0,6.41,368.19,341.46,338.84,gap,2024-05-20,3,0.77,A,158305459800,,39.09,2024-05-09,False
2024-05-23,2609,陽明,71.3,18143794.0,12.94,62.3,53.98,51.25,surge,2024-05-14,7,0.744,A,248987036590,,17.39,2024-04-23,False
2024-05-23,2603,長榮,209.0,26586404.0,55.57,193.7,178.72,165.07,gap,2024-05-13,8,0.874,A,452493987000,,9.57,2024-04-23,False
2024-05-24,2353,宏碁,57.5,161198273.0,92.69,47.5,45.91,44.2,surge,2024-05-24,0,0.812,A,175251593500,2024-06-04,1.74,2024-05-20,False
2024-05-24,2105,正新,58.7,23048765.0,13.53,51.81,49.15,47.34,gap,2024-05-22,2,0.833,A,190271089850,2024-06-06,5.28,2024-05-20,False
2024-05-24,3533,嘉澤,1720.0,978460.0,16.83,1513.45,1379.91,1245.89,gap,2024-05-21,3,0.858,A,193559684000,,13.37,2024-05-20,False
2024-05-24,2345,智邦,512.0,3691626.0,18.9,484.96,474.77,478.27,gap,2024-05-20,4,0.89,B,287292364800,,43.55,2024-05-03,False
2024-05-24,2615,萬海,74.9,18245088.0,13.67,64.94,55.72,53.12,gap,2024-05-20,4,0.767,A,210180365360,,29.24,2024-04-25,False
2024-05-24,2357,華碩,519.0,10945610.0,56.81,493.06,461.52,441.68,gap,2024-05-20,4,0.887,A,385492595700,,17.34,2024-05-03,False
2024-05-24,2454,聯發科,1195.0,4139304.0,49.46,1122.89,1084.06,1033.16,gap,2024-05-20,4,0.898,A,1916675079000,,25.52,2024-05-03,False
2024-05-24,6446,藥華藥,424.0,1100368.0,4.67,373.51,344.17,340.25,gap,2024-05-20,4,0.76,A,160962865600,,36.79,2024-05-09,False
2024-05-24,2609,陽明,73.5,33052208.0,24.29,63.36,54.62,51.61,surge,2024-05-14,8,0.729,A,256669666050,,13.88,2024-04-23,False
2024-05-24,2603,長榮,219.5,70624918.0,155.02,196.16,180.06,165.97,gap,2024-05-13,9,0.834,A,475226938500,2024-06-11,4.33,2024-04-23,False
2024-05-27,2454,聯發科,1285.0,16451271.0,211.4,1138.33,1090.65,1037.33,surge,2024-05-27,0,0.864,A,2061027177000,,16.73,2024-05-03,False
2024-05-27,2353,宏碁,58.5,160682456.0,94.0,48.55,46.32,44.44,surge,2024-05-24,1,0.8,A,178299447300,2024-05-30,-3.59,2024-05-20,False
2024-05-27,2301,光寶科,121.0,99751525.0,120.7,104.7,104.53,106.8,surge,2024-05-23,2,0.841,B,280249043800,2024-05-30,-3.72,2024-05-03,True
2024-05-27,2105,正新,58.0,34498877.0,20.01,52.4,49.44,47.52,gap,2024-05-22,3,0.846,A,188002099000,2024-06-06,6.55,2024-05-20,False
2024-05-27,2317,鴻海,185.0,115328484.0,213.36,166.03,149.45,134.66,gap,2024-05-21,4,0.89,A,2590629592000,,17.57,2024-05-20,True
2024-05-27,3533,嘉澤,1645.0,1365734.0,22.47,1525.98,1388.6,1252.48,gap,2024-05-21,4,0.9,A,185119581500,,18.54,2024-05-20,False
2024-05-27,3443,創意,1495.0,2590517.0,38.73,1345.66,1345.04,1403.24,gap,2024-05-21,4,0.892,B,200347790500,,12.37,2024-05-20,True
2024-05-27,2345,智邦,514.0,2430390.0,12.49,487.72,476.06,478.86,gap,2024-05-20,5,0.894,B,288414600600,,43.0,2024-05-03,False
2024-05-27,2357,華碩,540.0,14477961.0,78.18,497.53,464.09,443.31,gap,2024-05-20,5,0.858,A,401090562000,2024-06-07,12.78,2024-05-03,False
2024-05-27,6446,藥華藥,424.0,831897.0,3.53,378.32,346.78,341.64,gap,2024-05-20,5,0.765,A,160962865600,,36.79,2024-05-09,False
2024-05-27,2609,陽明,78.3,60865451.0,47.66,64.79,55.4,52.05,surge,2024-05-14,9,0.692,A,273431766690,,6.9,2024-04-23,False
2024-05-27,2603,長榮,223.0,91432183.0,203.89,198.72,181.47,166.91,gap,2024-05-13,10,0.821,A,482804589000,2024-06-11,2.69,2024-04-23,False
2024-05-28,5269,祥碩,2125.0,1668399.0,35.45,1919.88,1971.2,1888.24,surge,2024-05-28,0,0.899,A,158901337500,,11.29,2024-05-22,True
2024-05-28,2454,聯發科,1310.0,10732534.0,140.6,1154.68,1097.84,1041.83,surge,2024-05-27,1,0.852,A,2101124982000,,14.5,2024-05-03,False
2024-05-28,2353,宏碁,56.4,100700070.0,56.79,49.29,46.65,44.63,surge,2024-05-24,2,0.832,A,171898954320,2024-06-05,-4.79,2024-05-20,False
2024-05-28,2301,光寶科,116.5,54914459.0,63.98,105.83,104.93,106.96,surge,2024-05-23,3,0.874,B,269826558700,2024-06-11,-2.58,2024-05-03,False
2024-05-28,2105,正新,57.5,35785750.0,20.58,52.88,49.7,47.68,gap,2024-05-22,4,0.857,A,186381391250,2024-06-07,7.48,2024-05-20,False
2024-05-28,2317,鴻海,185.5,71081551.0,131.86,167.89,150.63,135.5,gap,2024-05-21,5,0.891,A,2597631293600,,17.25,2024-05-20,False
2024-05-28,3533,嘉澤,1660.0,663730.0,11.02,1538.74,1397.5,1259.22,gap,2024-05-21,5,0.893,A,186807602000,,17.47,2024-05-20,False
2024-05-28,3443,創意,1530.0,5082872.0,77.77,1363.22,1351.1,1405.34,gap,2024-05-21,5,0.872,B,205038207000,,9.8,2024-05-20,False
2024-05-28,2357,華碩,527.0,15151879.0,79.85,500.34,466.15,444.69,gap,2024-05-20,6,0.885,A,391434678100,,15.56,2024-05-03,False
2024-05-28,6446,藥華藥,428.0,734961.0,3.15,383.05,349.45,343.06,gap,2024-05-20,6,0.765,A,162481383200,,35.51,2024-05-09,False
2024-05-28,2609,陽明,79.5,51404688.0,40.87,66.19,56.19,52.51,surge,2024-05-14,10,0.685,A,277622291850,2024-05-31,5.28,2024-04-23,False
2024-05-28,2603,長榮,218.5,55600072.0,121.49,200.6,182.68,167.77,gap,2024-05-13,11,0.836,A,473061895500,2024-06-12,4.81,2024-04-23,False
2024-05-29,2454,聯發科,1290.0,8661046.0,111.73,1167.57,1104.14,1045.93,surge,2024-05-27,2,0.869,A,2069046738000,,16.28,2024-05-03,False
2024-05-29,2353,宏碁,53.7,109626017.0,58.87,49.71,46.88,44.78,surge,2024-05-24,3,0.875,A,163669749060,2024-06-14,-1.49,2024-05-20,False
2024-05-29,2301,光寶科,113.5,34969480.0,39.69,106.56,105.21,107.07,surge,2024-05-23,4,0.898,B,262878235300,2024-06-14,-2.64,2024-05-03,False
2024-05-29,2105,正新,56.1,30145063.0,16.91,53.19,49.91,47.82,gap,2024-05-22,5,0.881,A,181843409550,2024-06-07,10.16,2024-05-20,False
2024-05-29,3533,嘉澤,1665.0,757558.0,12.61,1550.77,1406.27,1265.93,gap,2024-05-21,6,0.891,A,187370275500,,17.12,2024-05-20,False
2024-05-29,3443,創意,1530.0,2540069.0,38.86,1379.1,1356.97,1407.4,gap,2024-05-21,6,0.87,B,205038207000,,9.8,2024-05-20,False
2024-05-29,2345,智邦,527.0,6585127.0,34.7,492.69,478.55,480.04,gap,2024-05-20,7,0.878,B,295709133300,,39.47,2024-05-03,False
2024-05-29,2357,華碩,524.0,9830713.0,51.51,502.59,468.05,446.0,gap,2024-05-20,7,0.897,A,389206397200,,16.22,2024-05-03,False
2024-05-29,6446,藥華藥,425.5,639017.0,2.72,387.09,351.94,344.43,gap,2024-05-20,7,0.775,A,161532309700,,36.31,2024-05-09,False
